customer_id,email,first_name,last_name,birthdate,city,city_state,zip_prefix
CUST008941,cust008941@example.com,Ana,Rajić,1992-05-17,Brasilia,PR,86759
CUST008942,cust008942@example.com,Filip,Vidović,2004-07-27,Belo Horizonte,GO,34966
CUST008943,cust008943@example.com,Dario,Grgić,1983-12-01,Goiania,GO,17688
CUST008944,cust008944@example.com,Ivan,Božić,2004-10-22,Goiania,PR,49484
CUST008945,cust008945@example.com,Ivana,Perić,1968-01-05,Sao Paulo,ES,69855
CUST008946,cust008946@example.com,Sara,Horvat,1966-05-03,Florianopolis,PR,37553
CUST008947,cust008947@example.com,Mia,Petrović,1964-02-13,Sao Paulo,GO,79282
CUST008948,cust008948@example.com,Luka,Radić,1976-03-04,Campinas,SC,67442
CUST008949,cust008949@example.com,Elena,Popović,1953-04-20,Rio de Janeiro,RS,28579
CUST008950,cust008950@example.com,Marija,Pavlović,1965-06-14,Rio de Janeiro,GO,23014
CUST008951,cust008951@example.com,Mario,Horvat,1973-10-06,Salvador,SP,58443
CUST008952,cust008952@example.com,Iva,Vuković,1962-02-17,Rio de Janeiro,RS,51961
CUST008953,cust008953@example.com,Ema,Radić,2004-12-01,Goiania,RJ,66501
CUST008954,cust008954@example.com,Marija,Marković,1993-02-15,Brasilia,GO,68914
CUST008955,cust008955@example.com,David,Popović,1988-01-04,Florianopolis,MG,46397
CUST008956,cust008956@example.com,Sara,Knežević,1962-03-09,Salvador,BA,83302
CUST008957,cust008957@example.com,Josip,Vuković,2006-09-25,Salvador,BA,81683
CUST008958,cust008958@example.com,Dora,Horvat,1956-05-27,Florianopolis,SP,57178
CUST008959,cust008959@example.com,Iva,Grgić,1987-09-13,Goiania,DF,11063
CUST008960,cust008960@example.com,Mia,Vidović,1984-07-07,Campinas,BA,84366
CUST008961,cust008961@example.com,Petra,Šarić,1958-06-24,Campinas,SP,19334
CUST008962,cust008962@example.com,Petar,Vidović,1971-10-02,Salvador,DF,85848
CUST008963,cust008963@example.com,Luka,Perić,1978-09-21,Campinas,RJ,35127
CUST008964,cust008964@example.com,Elena,Lončar,1982-11-05,Goiania,DF,46043
CUST008965,cust008965@example.com,Filip,Šimić,1999-10-17,Belo Horizonte,MG,76512
CUST008966,cust008966@example.com,Mia,Lončar,1967-04-22,Belo Horizonte,GO,87275
CUST008967,cust008967@example.com,Sara,Marković,1998-03-27,Sao Paulo,BA,14069
CUST008968,cust008968@example.com,Dora,Brkić,1947-03-12,Porto Alegre,SC,25604
CUST008969,cust008969@example.com,Luka,Babić,1964-09-07,Curitiba,PR,24612
CUST008970,cust008970@example.com,Marko,Horvat,1982-09-24,Rio de Janeiro,GO,59102
CUST008971,cust008971@example.com,Karlo,Marković,1969-09-11,Campinas,RJ,49170
CUST008972,cust008972@example.com,Leon,Vuković,1979-02-25,Belo Horizonte,RJ,55101
CUST008973,cust008973@example.com,Iva,Vidović,1986-04-07,Brasilia,SP,75881
CUST008974,cust008974@example.com,Nika,Kovač,2005-12-06,Florianopolis,ES,47710
CUST008975,cust008975@example.com,Karlo,Kovačević,1995-02-04,Porto Alegre,DF,94862
CUST008976,cust008976@example.com,Petra,Kovačević,1954-02-03,Sao Paulo,DF,19363
CUST008977,cust008977@example.com,Leon,Petrović,1959-06-28,Curitiba,SP,13770
CUST008978,cust008978@example.com,Dora,Božić,1977-05-01,Belo Horizonte,PR,54121
CUST008979,cust008979@example.com,Ivana,Rajić,1963-05-13,Sao Paulo,SC,83960
CUST008980,cust008980@example.com,Lana,Pavić,1946-10-04,Porto Alegre,RJ,21990
CUST008981,cust008981@example.com,Laura,Milić,1957-03-27,Florianopolis,GO,83584
CUST008982,cust008982@example.com,Lucija,Pavić,2001-09-26,Rio de Janeiro,PR,54659
CUST008983,cust008983@example.com,Dario,Radić,1970-08-02,Belo Horizonte,SC,42137
CUST008984,cust008984@example.com,Tomislav,Matić,1957-02-16,Florianopolis,ES,25573
CUST008985,cust008985@example.com,Dora,Perić,1990-07-27,Curitiba,GO,26834
CUST008986,cust008986@example.com,Mia,Marković,1961-02-01,Campinas,SP,19554
CUST008987,cust008987@example.com,Marko,Novak,1965-11-07,Porto Alegre,GO,86653
CUST008988,cust008988@example.com,Ivana,Đurić,1985-07-13,Curitiba,MG,96598
CUST008989,cust008989@example.com,Laura,Petrović,1972-07-01,Rio de Janeiro,ES,92164
CUST008990,cust008990@example.com,Elena,Babić,1964-01-23,Florianopolis,SP,63797
CUST008991,cust008991@example.com,Mia,Pavlović,1952-09-26,Goiania,SP,23015
CUST008992,cust008992@example.com,Petar,Lončar,1969-11-29,Rio de Janeiro,SP,14734
CUST008993,cust008993@example.com,Klara,Novak,1973-05-29,Salvador,BA,69617
CUST008994,cust008994@example.com,Dario,Vidović,1955-10-31,Belo Horizonte,PR,90698
CUST008995,cust008995@example.com,Ivana,Nikolić,1997-07-09,Campinas,SC,59592
CUST008996,cust008996@example.com,Laura,Vuković,1961-06-22,Porto Alegre,DF,85195
CUST008997,cust008997@example.com,Lana,Rajić,1961-09-10,Brasilia,RJ,92331
CUST008998,cust008998@example.com,Leon,Radić,1967-06-15,Florianopolis,RJ,43581
CUST008999,cust008999@example.com,David,Vuković,1990-05-15,Goiania,MG,38917
CUST009000,cust009000@example.com,Marija,Rajić,2005-10-21,Brasilia,MG,93650
CUST009001,cust009001@example.com,Mia,Popović,1950-06-01,Belo Horizonte,MG,16643
CUST009002,cust009002@example.com,Matej,Vidović,1964-03-20,Belo Horizonte,RS,23269
CUST009003,cust009003@example.com,Tomislav,Petrović,1980-05-28,Porto Alegre,MG,28358
CUST009004,cust009004@example.com,Filip,Matić,1983-07-21,Goiania,RJ,93857
CUST009005,cust009005@example.com,Ivan,Šarić,1947-09-02,Belo Horizonte,ES,10203
CUST009006,cust009006@example.com,Nika,Nikolić,1990-02-28,Brasilia,SC,71758
CUST009007,cust009007@example.com,Antonio,Šimić,1971-03-03,Goiania,MG,91254
CUST009008,cust009008@example.com,Laura,Babić,1990-06-16,Brasilia,ES,66235
CUST009009,cust009009@example.com,Sara,Kovačević,1982-08-26,Rio de Janeiro,RS,45304
CUST009010,cust009010@example.com,Dora,Grgić,1997-09-28,Curitiba,RS,32172
CUST009011,cust009011@example.com,Karlo,Đurić,2003-08-31,Goiania,DF,83834
CUST009012,cust009012@example.com,Laura,Brkić,1998-09-28,Sao Paulo,BA,95731
CUST009013,cust009013@example.com,Petar,Šimić,1978-05-16,Curitiba,BA,54857
CUST009014,cust009014@example.com,Lucija,Matić,2006-10-14,Curitiba,GO,20411
CUST009015,cust009015@example.com,Lana,Petrović,1975-09-24,Goiania,BA,17825
CUST009016,cust009016@example.com,Josip,Matić,1998-09-16,Campinas,GO,48742
CUST009017,cust009017@example.com,Karlo,Babić,1993-03-14,Belo Horizonte,PR,79626
CUST009018,cust009018@example.com,Matej,Đurić,2003-07-18,Rio de Janeiro,BA,68301
CUST009019,cust009019@example.com,Marija,Božić,1989-09-07,Campinas,RS,33340
CUST009020,cust009020@example.com,Marko,Šarić,1988-05-19,Campinas,DF,37151
CUST009021,cust009021@example.com,Lucija,Novak,1975-11-17,Sao Paulo,ES,53327
CUST009022,cust009022@example.com,Luka,Božić,1977-06-15,Florianopolis,MG,19252
CUST009023,cust009023@example.com,Leon,Marić,1964-02-20,Goiania,BA,45314
CUST009024,cust009024@example.com,Mario,Pavlović,2004-07-20,Brasilia,GO,79272
CUST009025,cust009025@example.com,Matej,Babić,1976-10-07,Belo Horizonte,ES,57368
CUST009026,cust009026@example.com,Lucija,Kovač,1998-08-31,Campinas,SP,71110
CUST009027,cust009027@example.com,Ana,Babić,1946-06-10,Rio de Janeiro,RJ,11672
CUST009028,cust009028@example.com,Dora,Popović,1987-05-20,Florianopolis,BA,75937
CUST009029,cust009029@example.com,Ivan,Pavlović,1991-01-10,Sao Paulo,RJ,25322
CUST009030,cust009030@example.com,Filip,Milić,1991-11-28,Salvador,BA,21191
CUST009031,cust009031@example.com,Josip,Knežević,1970-05-13,Belo Horizonte,SP,47081
CUST009032,cust009032@example.com,Sara,Kovač,1983-05-10,Salvador,MG,24665
CUST009033,cust009033@example.com,Laura,Petrović,1974-05-25,Curitiba,PR,71625
CUST009034,cust009034@example.com,Petar,Kovačević,2001-06-10,Campinas,SC,65504
CUST009035,cust009035@example.com,Luka,Knežević,2001-07-21,Porto Alegre,ES,54594
CUST009036,cust009036@example.com,Leon,Pavlović,1974-04-20,Belo Horizonte,ES,67631
CUST009037,cust009037@example.com,Antonio,Radić,1984-01-19,Brasilia,MG,59239
CUST009038,cust009038@example.com,Elena,Marković,1972-03-05,Florianopolis,DF,66298
CUST009039,cust009039@example.com,Klara,Marković,1961-06-01,Rio de Janeiro,RS,12967
CUST009040,cust009040@example.com,Tomislav,Horvat,1947-01-11,Belo Horizonte,BA,47018
CUST009041,cust009041@example.com,Iva,Šarić,1968-09-12,Brasilia,SC,62686
CUST009042,cust009042@example.com,Karlo,Perić,1988-08-29,Goiania,DF,34795
CUST009043,cust009043@example.com,Mario,Jurić,1972-08-04,Salvador,SC,68826
CUST009044,cust009044@example.com,Nikola,Šimić,1990-07-04,Goiania,RS,78774
CUST009045,cust009045@example.com,Tomislav,Kovač,1986-05-24,Florianopolis,RJ,18513
CUST009046,cust009046@example.com,Dario,Matić,1974-09-01,Sao Paulo,BA,78274
CUST009047,cust009047@example.com,Klara,Vidović,1956-04-16,Campinas,RS,80472
CUST009048,cust009048@example.com,Mia,Kovač,1970-02-17,Belo Horizonte,ES,44604
CUST009049,cust009049@example.com,David,Kovačević,1964-01-17,Porto Alegre,ES,77104
CUST009050,cust009050@example.com,Filip,Knežević,1997-08-24,Salvador,BA,75229
CUST009051,cust009051@example.com,Tomislav,Tomić,2008-03-04,Salvador,PR,56815
CUST009052,cust009052@example.com,Leon,Horvat,1979-01-03,Belo Horizonte,MG,14720
CUST009053,cust009053@example.com,Matej,Vuković,1952-10-26,Curitiba,MG,50725
CUST009054,cust009054@example.com,Sara,Blažević,1996-05-14,Goiania,ES,53923
CUST009055,cust009055@example.com,Ivan,Petrović,1992-03-11,Salvador,ES,84080
CUST009056,cust009056@example.com,Antonio,Matić,1998-03-16,Brasilia,RS,49293
CUST009057,cust009057@example.com,Iva,Radić,1980-05-11,Rio de Janeiro,SP,91619
CUST009058,cust009058@example.com,Antonio,Jurić,1997-08-26,Campinas,GO,83471
CUST009059,cust009059@example.com,Klara,Marković,1951-08-12,Salvador,PR,40029
CUST009060,cust009060@example.com,Klara,Radić,1954-12-23,Brasilia,DF,71914
CUST009061,cust009061@example.com,Lana,Pavlović,1993-09-21,Florianopolis,GO,36585
CUST009062,cust009062@example.com,Nika,Popović,1991-10-29,Florianopolis,RS,68271
CUST009063,cust009063@example.com,Laura,Marković,1966-04-24,Campinas,GO,67373
CUST009064,cust009064@example.com,Klara,Šimić,1950-03-10,Curitiba,GO,33898
CUST009065,cust009065@example.com,Ivana,Pavić,1958-09-21,Porto Alegre,RS,33449
CUST009066,cust009066@example.com,Ana,Đurić,1953-09-01,Campinas,ES,16737
CUST009067,cust009067@example.com,David,Pavić,1976-07-08,Sao Paulo,ES,45308
CUST009068,cust009068@example.com,Karlo,Marković,1977-06-28,Curitiba,BA,75494
CUST009069,cust009069@example.com,Leon,Šimić,1978-08-01,Salvador,GO,95739
CUST009070,cust009070@example.com,Mario,Đurić,1966-05-03,Campinas,DF,67175
CUST009071,cust009071@example.com,Petra,Brkić,1951-07-10,Goiania,RS,39059
CUST009072,cust009072@example.com,Sara,Marković,2004-12-04,Florianopolis,DF,35448
CUST009073,cust009073@example.com,Lucija,Blažević,1972-03-24,Brasilia,SC,92754
CUST009074,cust009074@example.com,Mario,Jurić,1964-11-24,Campinas,MG,29708
CUST009075,cust009075@example.com,Petra,Rajić,1980-10-06,Goiania,BA,92549
CUST009076,cust009076@example.com,Leon,Kovač,1982-03-23,Curitiba,MG,12986
CUST009077,cust009077@example.com,Josip,Blažević,1978-08-02,Sao Paulo,BA,99853
CUST009078,cust009078@example.com,Mia,Marić,1993-07-24,Brasilia,PR,62934
CUST009079,cust009079@example.com,Matej,Vidović,1997-03-03,Rio de Janeiro,RS,16485
CUST009080,cust009080@example.com,Antonio,Horvat,1970-05-08,Sao Paulo,MG,99064
CUST009081,cust009081@example.com,Mario,Vidović,1957-12-21,Salvador,DF,21772
CUST009082,cust009082@example.com,Leon,Petrović,1976-02-21,Goiania,RS,85688
CUST009083,cust009083@example.com,Dario,Pavlović,1947-05-29,Campinas,DF,22531
CUST009084,cust009084@example.com,Klara,Radić,1968-03-23,Campinas,GO,67564
CUST009085,cust009085@example.com,Petra,Vuković,1986-11-05,Belo Horizonte,MG,48635
CUST009086,cust009086@example.com,Dario,Popović,1978-10-22,Florianopolis,GO,35919
CUST009087,cust009087@example.com,Mia,Matić,1973-01-03,Salvador,ES,32900
CUST009088,cust009088@example.com,Antonio,Knežević,1963-07-17,Goiania,SC,47394
CUST009089,cust009089@example.com,Filip,Vidović,1950-10-22,Campinas,PR,45030
CUST009090,cust009090@example.com,Tomislav,Marković,1961-02-10,Rio de Janeiro,PR,77950
CUST009091,cust009091@example.com,Mario,Perić,1972-12-27,Brasilia,MG,85889
CUST009092,cust009092@example.com,Ana,Šarić,1948-06-22,Salvador,RJ,25559
CUST009093,cust009093@example.com,Lucija,Marković,1947-03-05,Curitiba,SC,87848
CUST009094,cust009094@example.com,Dario,Rajić,1996-09-04,Rio de Janeiro,SP,37557
CUST009095,cust009095@example.com,David,Radić,1977-07-25,Brasilia,BA,48008
CUST009096,cust009096@example.com,Ivana,Pavlović,1962-01-01,Porto Alegre,PR,24053
CUST009097,cust009097@example.com,Petar,Šarić,1981-07-19,Florianopolis,RS,51817
CUST009098,cust009098@example.com,Dora,Horvat,1957-01-19,Salvador,ES,14993
CUST009099,cust009099@example.com,Marko,Matić,1970-07-10,Goiania,GO,94412
CUST009100,cust009100@example.com,Luka,Kovačević,1971-12-06,Sao Paulo,SP,58381
CUST009101,cust009101@example.com,Laura,Babić,1992-01-12,Brasilia,RS,83747
CUST009102,cust009102@example.com,Ivana,Babić,1978-12-13,Curitiba,MG,23515
CUST009103,cust009103@example.com,Mario,Kovačević,1949-01-12,Campinas,SC,26335
CUST009104,cust009104@example.com,Josip,Šarić,1959-05-14,Sao Paulo,PR,68724
CUST009105,cust009105@example.com,Ana,Novak,2001-11-11,Rio de Janeiro,BA,12175
CUST009106,cust009106@example.com,Ana,Pavić,1987-08-30,Florianopolis,SP,12405
CUST009107,cust009107@example.com,Petra,Milić,1964-11-04,Goiania,PR,62515
CUST009108,cust009108@example.com,Tomislav,Perić,1992-06-27,Sao Paulo,RJ,17341
CUST009109,cust009109@example.com,David,Popović,1961-06-08,Curitiba,RJ,34284
CUST009110,cust009110@example.com,Nikola,Kovačević,1998-09-16,Brasilia,RJ,38002
CUST009111,cust009111@example.com,Matej,Marić,1975-03-04,Goiania,ES,70452
CUST009112,cust009112@example.com,Klara,Tomić,1985-12-05,Porto Alegre,GO,68677
CUST009113,cust009113@example.com,Ana,Đurić,1977-11-23,Campinas,MG,91499
CUST009114,cust009114@example.com,Iva,Radić,1979-05-12,Florianopolis,RS,93525
CUST009115,cust009115@example.com,Luka,Vuković,1992-01-28,Sao Paulo,PR,72547
CUST009116,cust009116@example.com,Laura,Marković,1972-08-08,Florianopolis,RS,28941
CUST009117,cust009117@example.com,Dario,Popović,2003-07-06,Florianopolis,RS,35019
CUST009118,cust009118@example.com,Ana,Knežević,1993-10-25,Florianopolis,PR,25779
CUST009119,cust009119@example.com,David,Jurić,1953-05-24,Brasilia,GO,28426
CUST009120,cust009120@example.com,Iva,Marić,1962-08-03,Florianopolis,ES,72668
CUST009121,cust009121@example.com,Ema,Đurić,1991-08-28,Porto Alegre,ES,40183
CUST009122,cust009122@example.com,Dora,Božić,2006-02-07,Rio de Janeiro,SC,76314
CUST009123,cust009123@example.com,Petar,Blažević,1951-08-21,Curitiba,MG,45927
CUST009124,cust009124@example.com,Ivana,Marković,1952-12-25,Goiania,SC,16395
CUST009125,cust009125@example.com,Elena,Vidović,1983-08-06,Porto Alegre,GO,15974
CUST009126,cust009126@example.com,Tomislav,Milić,1969-04-03,Goiania,RS,15150
CUST009127,cust009127@example.com,Marija,Jurić,1962-12-25,Curitiba,MG,87668
CUST009128,cust009128@example.com,Tomislav,Šimić,1963-07-23,Rio de Janeiro,SC,59572
CUST009129,cust009129@example.com,Dario,Babić,1949-02-06,Salvador,SC,52811
CUST009130,cust009130@example.com,Antonio,Šimić,1948-03-16,Goiania,RJ,94028
CUST009131,cust009131@example.com,Marko,Pavić,1970-06-02,Goiania,ES,64497
CUST009132,cust009132@example.com,Leon,Nikolić,1972-09-10,Rio de Janeiro,DF,32466
CUST009133,cust009133@example.com,Antonio,Jurić,1977-02-02,Sao Paulo,SC,19550
CUST009134,cust009134@example.com,Luka,Vidović,1990-04-01,Porto Alegre,SP,63062
CUST009135,cust009135@example.com,Laura,Lončar,1975-01-26,Sao Paulo,RJ,45394
CUST009136,cust009136@example.com,Karlo,Marić,1963-10-10,Sao Paulo,RS,70031
CUST009137,cust009137@example.com,Matej,Lončar,2002-12-24,Sao Paulo,BA,71550
CUST009138,cust009138@example.com,Nika,Kovačević,1963-03-30,Florianopolis,ES,19487
CUST009139,cust009139@example.com,Lana,Vuković,1946-06-29,Campinas,GO,65084
CUST009140,cust009140@example.com,Luka,Grgić,1994-05-07,Goiania,PR,85809
CUST009141,cust009141@example.com,Tomislav,Nikolić,1993-02-10,Sao Paulo,GO,40931
CUST009142,cust009142@example.com,Dora,Božić,1949-07-16,Porto Alegre,RJ,95291
CUST009143,cust009143@example.com,Karlo,Kovač,1946-10-31,Campinas,SP,89220
CUST009144,cust009144@example.com,Klara,Matić,1966-02-13,Campinas,GO,21366
CUST009145,cust009145@example.com,Nika,Blažević,2000-06-18,Sao Paulo,SP,41863
CUST009146,cust009146@example.com,Petar,Tomić,2006-01-12,Brasilia,PR,38329
CUST009147,cust009147@example.com,Karlo,Pavić,1954-03-23,Sao Paulo,BA,73818
CUST009148,cust009148@example.com,Elena,Popović,1970-01-29,Brasilia,ES,65123
CUST009149,cust009149@example.com,Klara,Pavlović,1979-05-21,Sao Paulo,ES,51371
CUST009150,cust009150@example.com,Marija,Marković,1996-07-26,Porto Alegre,DF,68766
CUST009151,cust009151@example.com,Iva,Šimić,1999-08-10,Brasilia,SP,70325
CUST009152,cust009152@example.com,Dora,Lončar,1991-08-06,Florianopolis,PR,50241
CUST009153,cust009153@example.com,Ana,Jurić,1973-11-13,Campinas,SC,11676
CUST009154,cust009154@example.com,Luka,Kovač,1956-12-15,Sao Paulo,SC,15282
CUST009155,cust009155@example.com,Ivan,Radić,1955-03-31,Campinas,RS,36222
CUST009156,cust009156@example.com,Lana,Lončar,1960-02-07,Sao Paulo,SP,71303
CUST009157,cust009157@example.com,Ema,Tomić,2002-06-23,Goiania,MG,23376
CUST009158,cust009158@example.com,Filip,Šimić,2006-11-15,Goiania,GO,75129
CUST009159,cust009159@example.com,Mario,Milić,1973-02-06,Belo Horizonte,RS,19431
CUST009160,cust009160@example.com,Tomislav,Brkić,1971-12-28,Sao Paulo,RS,43370
CUST009161,cust009161@example.com,Nika,Vidović,1982-08-22,Belo Horizonte,RS,11937
CUST009162,cust009162@example.com,Nika,Kovač,1972-07-23,Rio de Janeiro,PR,34601
CUST009163,cust009163@example.com,Josip,Petrović,1960-10-16,Rio de Janeiro,ES,11067
CUST009164,cust009164@example.com,Marko,Horvat,1992-08-05,Campinas,RS,88937
CUST009165,cust009165@example.com,Karlo,Vuković,2007-04-28,Brasilia,ES,23472
CUST009166,cust009166@example.com,Petra,Jurić,2008-02-11,Sao Paulo,ES,65015
CUST009167,cust009167@example.com,Luka,Blažević,1988-01-16,Curitiba,SP,43147
CUST009168,cust009168@example.com,Lucija,Matić,1976-02-10,Sao Paulo,PR,64654
CUST009169,cust009169@example.com,Petra,Perić,1966-09-04,Sao Paulo,ES,71808
CUST009170,cust009170@example.com,Mia,Pavić,1993-04-05,Curitiba,RS,62334
CUST009171,cust009171@example.com,Lana,Horvat,1988-02-27,Rio de Janeiro,PR,95667
CUST009172,cust009172@example.com,Karlo,Nikolić,1960-03-02,Belo Horizonte,RS,15196
CUST009173,cust009173@example.com,Ema,Vuković,2008-04-25,Campinas,RJ,69600
CUST009174,cust009174@example.com,Mario,Matić,1970-08-13,Rio de Janeiro,GO,97052
CUST009175,cust009175@example.com,Marko,Marić,1956-04-19,Curitiba,RJ,97960
CUST009176,cust009176@example.com,Elena,Milić,1977-10-18,Sao Paulo,RJ,89417
CUST009177,cust009177@example.com,Dora,Jurić,1985-01-07,Rio de Janeiro,SP,40593
CUST009178,cust009178@example.com,Lana,Popović,1946-09-13,Porto Alegre,MG,75059
CUST009179,cust009179@example.com,Ivan,Vuković,1963-04-05,Goiania,GO,80795
CUST009180,cust009180@example.com,Klara,Novak,1948-09-08,Sao Paulo,SP,54401
CUST009181,cust009181@example.com,Leon,Marković,1998-10-05,Salvador,RS,41593
CUST009182,cust009182@example.com,Karlo,Radić,1977-08-20,Curitiba,SP,20461
CUST009183,cust009183@example.com,Mario,Brkić,1998-06-18,Florianopolis,RS,45690
CUST009184,cust009184@example.com,Laura,Novak,1999-08-13,Brasilia,MG,78923
CUST009185,cust009185@example.com,Mario,Horvat,1952-05-10,Florianopolis,ES,31826
CUST009186,cust009186@example.com,Lucija,Đurić,1962-03-19,Rio de Janeiro,SP,24553
CUST009187,cust009187@example.com,Lucija,Grgić,1962-02-25,Sao Paulo,DF,63165
CUST009188,cust009188@example.com,Matej,Horvat,1960-11-03,Brasilia,ES,67454
CUST009189,cust009189@example.com,David,Pavlović,1995-03-10,Brasilia,BA,16959
CUST009190,cust009190@example.com,Ana,Šimić,1965-01-28,Campinas,SP,52715
CUST009191,cust009191@example.com,Luka,Grgić,1964-05-30,Florianopolis,RS,39379
CUST009192,cust009192@example.com,Ema,Marković,1958-05-22,Sao Paulo,GO,32674
CUST009193,cust009193@example.com,Petar,Marković,1959-10-05,Campinas,SP,19559
CUST009194,cust009194@example.com,Petar,Pavlović,2006-02-15,Belo Horizonte,RS,42252
CUST009195,cust009195@example.com,Matej,Šarić,1956-08-16,Florianopolis,MG,36104
CUST009196,cust009196@example.com,Josip,Petrović,1965-02-08,Goiania,RJ,10551
CUST009197,cust009197@example.com,Ivana,Horvat,1952-07-13,Goiania,SP,75669
CUST009198,cust009198@example.com,Marija,Marković,2002-04-03,Campinas,SC,16607
CUST009199,cust009199@example.com,Ana,Pavlović,1977-03-17,Belo Horizonte,BA,86639
CUST009200,cust009200@example.com,Luka,Knežević,1982-06-28,Porto Alegre,SC,52973
CUST009201,cust009201@example.com,Lana,Perić,1947-01-15,Porto Alegre,ES,39858
CUST009202,cust009202@example.com,Leon,Šimić,1966-10-09,Goiania,ES,49367
CUST009203,cust009203@example.com,Klara,Šimić,1959-12-16,Salvador,RJ,88908
CUST009204,cust009204@example.com,Mia,Kovač,1974-05-30,Curitiba,RJ,69851
CUST009205,cust009205@example.com,Klara,Rajić,1974-01-10,Curitiba,ES,66536
CUST009206,cust009206@example.com,Ivan,Marković,2007-04-18,Salvador,SP,89584
CUST009207,cust009207@example.com,David,Grgić,1951-09-15,Campinas,PR,28570
CUST009208,cust009208@example.com,Lucija,Tomić,1969-05-05,Curitiba,SP,94585
CUST009209,cust009209@example.com,Sara,Grgić,2008-01-12,Curitiba,BA,45938
CUST009210,cust009210@example.com,Leon,Marković,2006-11-03,Florianopolis,ES,86455
CUST009211,cust009211@example.com,Josip,Lončar,1949-09-27,Florianopolis,SC,61798
CUST009212,cust009212@example.com,Sara,Blažević,1985-10-19,Salvador,RJ,69718
CUST009213,cust009213@example.com,Mario,Milić,2007-03-13,Sao Paulo,SC,64969
CUST009214,cust009214@example.com,Lucija,Brkić,1954-12-04,Belo Horizonte,ES,91839
CUST009215,cust009215@example.com,Petra,Blažević,2007-03-21,Campinas,MG,93084
CUST009216,cust009216@example.com,Klara,Petrović,1976-07-07,Florianopolis,ES,92537
CUST009217,cust009217@example.com,Elena,Grgić,1963-03-18,Florianopolis,DF,55820
CUST009218,cust009218@example.com,Josip,Vuković,1950-02-09,Porto Alegre,BA,43218
CUST009219,cust009219@example.com,David,Šarić,1972-09-20,Belo Horizonte,DF,19990
CUST009220,cust009220@example.com,Marko,Novak,1971-12-06,Porto Alegre,GO,22778
CUST009221,cust009221@example.com,Luka,Božić,1970-06-24,Sao Paulo,SC,50140
CUST009222,cust009222@example.com,Mia,Vidović,2003-02-28,Belo Horizonte,MG,97448
CUST009223,cust009223@example.com,Klara,Babić,1951-12-24,Curitiba,BA,61606
CUST009224,cust009224@example.com,Ema,Matić,1977-05-11,Porto Alegre,RS,79344
CUST009225,cust009225@example.com,Leon,Vuković,1970-01-24,Goiania,GO,85012
CUST009226,cust009226@example.com,Sara,Pavlović,1987-10-24,Campinas,PR,69871
CUST009227,cust009227@example.com,Laura,Kovačević,2006-08-29,Curitiba,DF,92142
CUST009228,cust009228@example.com,Leon,Šarić,1962-03-09,Belo Horizonte,BA,38940
CUST009229,cust009229@example.com,Josip,Rajić,1987-05-18,Goiania,BA,98873
CUST009230,cust009230@example.com,Matej,Božić,1984-05-28,Sao Paulo,DF,98956
CUST009231,cust009231@example.com,Tomislav,Milić,1948-02-17,Goiania,GO,39590
CUST009232,cust009232@example.com,Matej,Božić,1958-08-30,Florianopolis,MG,61517
CUST009233,cust009233@example.com,Mario,Božić,1980-11-15,Salvador,MG,77145
CUST009234,cust009234@example.com,Karlo,Novak,1996-04-24,Goiania,RJ,39297
CUST009235,cust009235@example.com,Nikola,Perić,1972-12-23,Brasilia,SP,37866
CUST009236,cust009236@example.com,Ivana,Blažević,1976-07-01,Sao Paulo,GO,43991
CUST009237,cust009237@example.com,Luka,Pavić,1953-04-06,Curitiba,SC,11907
CUST009238,cust009238@example.com,Petra,Knežević,1988-03-24,Porto Alegre,SC,90514
CUST009239,cust009239@example.com,Ema,Grgić,1948-04-25,Rio de Janeiro,GO,35938
CUST009240,cust009240@example.com,Iva,Đurić,1952-07-11,Sao Paulo,DF,86479
CUST009241,cust009241@example.com,Petra,Petrović,2005-08-08,Brasilia,SC,15810
CUST009242,cust009242@example.com,Lucija,Brkić,1998-10-27,Florianopolis,SC,65600
CUST009243,cust009243@example.com,Dario,Tomić,2003-12-27,Porto Alegre,SP,68612
CUST009244,cust009244@example.com,Matej,Šarić,1996-12-11,Campinas,BA,47705
CUST009245,cust009245@example.com,Josip,Vuković,1971-03-24,Rio de Janeiro,BA,97668
CUST009246,cust009246@example.com,Leon,Božić,1951-01-02,Goiania,GO,27615
CUST009247,cust009247@example.com,Karlo,Nikolić,1946-09-27,Brasilia,ES,85475
CUST009248,cust009248@example.com,Petra,Lončar,1952-03-24,Goiania,BA,76273
CUST009249,cust009249@example.com,Karlo,Novak,1999-04-01,Campinas,DF,96356
CUST009250,cust009250@example.com,Iva,Pavlović,1978-09-26,Sao Paulo,RS,58703
CUST009251,cust009251@example.com,Sara,Brkić,1956-02-11,Salvador,ES,69125
CUST009252,cust009252@example.com,Iva,Brkić,1985-10-23,Brasilia,SP,59681
CUST009253,cust009253@example.com,Antonio,Rajić,1960-04-26,Belo Horizonte,DF,87857
CUST009254,cust009254@example.com,Petra,Matić,1947-06-17,Curitiba,MG,42567
CUST009255,cust009255@example.com,Ema,Perić,1951-08-25,Belo Horizonte,SP,14418
CUST009256,cust009256@example.com,David,Vuković,1996-07-23,Salvador,RJ,52164
CUST009257,cust009257@example.com,Sara,Vuković,1995-11-30,Campinas,SC,11986
CUST009258,cust009258@example.com,Nikola,Knežević,1984-03-04,Belo Horizonte,PR,48593
